,hmCH4,hmCO,hmPM10,hmPM25,hmNO2,hmNO,hmNOX,hmSO2,hmWD,hmRH,hmTEMP,hmWS,hmHCNM,hmUVA,hmUVB,hmO3
536,,,,,,,,,,,,,,,,
537,,,,,,,,,,,,,,,,
538,,,,,,,,,,,,,,,,
539,,,,,,,,,,,,,,,,
540,,,,,,,,,,,,,,,,
541,,,,,,,,,,,,,,,,
542,,,,,,,,,,,,,,,,
543,,,,,,,,,,,,,,,,
544,,,,,,,,,,,,,,,,
545,,,,,,,,,,,,,,,,
546,,,,,,,,,,,,,,,,
547,,,,,,,,,,,,,,,,
548,,,,,,,,,,,,,,,,
549,,,,,,,,,,,,,,,,
550,,,,,,,,,,,,,,,,
551,,,,,,,,,,,,,,,,
552,,,,,,,,,,,,,,,,
553,,,,,,,,,,,,,,,,
554,,,,,,,,,,,,,,,,
555,,,,,,,,,,,,,,,,
556,,,,,,,,,,,,,,,,
557,,,,,,,,,,,,,,,,
558,,,,,,,,,,,,,,,,
559,,,,,,,,,,,,,,,,
560,,,,,,,,,,,,,,,,
561,,,,,,,,,,,,,,,,
562,,,,,,,,,,,,,,,,
563,,,,,,,,,,,,,,,,
564,,,,,,,,,,,,,,,,
565,,,,,,,,,,,,,,,,
566,,,,,,,,,,,,,,,,
567,,,,,,,,,,,,,,,,
568,,,,,,,,,,,,,,,,
569,,,,,,,,,,,,,,,,
570,,,,,,,,,,,,,,,,
571,,,,,,,,,,,,,,,,
572,,,,,,,,,,,,,,,,
573,,,,,,,,,,,,,,,,
574,,,,,,,,,,,,,,,,
575,,,,,,,,,,,,,,,,
576,,,,,,,,,,,,,,,,
577,,,,,,,,,,,,,,,,
578,,,,,,,,,,,,,,,,
579,,,,,,,,,,,,,,,,
580,,,,,,,,,,,,,,,,
581,,,,,,,,,,,,,,,,
582,,,,,,,,,,,,,,,,
583,,,,,,,,,,,,,,,,
584,,,,,,,,,,,,,,,,
585,,,,,,,,,,,,,,,,
586,,,,,,,,,,,,,,,,
587,,,,,,,,,,,,,,,,
588,,,,,,,,,,,,,,,,
589,,,,,,,,,,,,,,,,
590,,,,,,,,,,,,,,,,
591,,,,,,,,,,,,,,,,
592,,,,,,,,,,,,,,,,
593,,,,,,,,,,,,,,,,
594,,,,,,,,,,,,,,,,
595,,,,,,,,,,,,,,,,
596,,,,,,,,,,,,,,,,
597,,,,,,,,,,,,,,,,
598,,,,,,,,,,,,,,,,
599,,,,,,,,,,,,,,,,
600,,,,,,,,,,,,,,,,
601,,,,,,,,,,,,,,,,
602,,,,,,,,,,,,,,,,
603,,,,,,,,,,,,,,,,
604,,,,,,,,,,,,,,,,
605,,,,,,,,,,,,,,,,
606,,,,,,,,,,,,,,,,
607,,,,,,,,,,,,,,,,
608,,,,,,,,,,,,,,,,
609,,,,,,,,,,,,,,,,
610,,,,,,,,,,,,,,,,
611,,,,,,,,,,,,,,,,
612,,,,,,,,,,,,,,,,
613,,,,,,,,,,,,,,,,
614,,,,,,,,,,,,,,,,
615,,,,,,,,,,,,,,,,
616,,,,,,,,,,,,,,,,
617,,,,,,,,,,,,,,,,
618,,,,,,,,,,,,,,,,
619,,,,,,,,,,,,,,,,
620,,,,,,,,,,,,,,,,
621,,,,,,,,,,,,,,,,
622,,,,,,,,,,,,,,,,
623,,,,,,,,,,,,,,,,
624,,,,,,,,,,,,,,,,
625,,,,,,,,,,,,,,,,
626,,,,,,,,,,,,,,,,
627,,,,,,,,,,,,,,,,
628,,,,,,,,,,,,,,,,
629,,,,,,,,,,,,,,,,
630,,,,,,,,,,,,,,,,
631,,,,,,,,,,,,,,,,
632,,,,,,,,,,,,,,,,
633,,,,,,,,,,,,,,,,
634,,,,,,,,,,,,,,,,
635,,,,,,,,,,,,,,,,
636,,,,,,,,,,,,,,,,
637,,,,,,,,,,,,,,,,
638,,,,,,,,,,,,,,,,
639,,,,,,,,,,,,,,,,
640,,,,,,,,,,,,,,,,
641,,,,,,,,,,,,,,,,
642,,,,,,,,,,,,,,,,
643,,,,,,,,,,,,,,,,
644,,,,,,,,,,,,,,,,
645,,,,,,,,,,,,,,,,
646,,,,,,,,,,,,,,,,
647,,,,,,,,,,,,,,,,
648,,,,,,,,,,,,,,,,
649,,,,,,,,,,,,,,,,
650,,,,,,,,,,,,,,,,
651,,,,,,,,,,,,,,,,
652,,,,,,,,,,,,,,,,
653,,,,,,,,,,,,,,,,
654,,,,,,,,,,,,,,,,
655,,,,,,,,,,,,,,,,
656,,,,,,,,,,,,,,,,
657,,,,,,,,,,,,,,,,
658,,,,,,,,,,,,,,,,
659,,,,,,,,,,,,,,,,
660,,,,,,,,,,,,,,,,
661,,,,,,,,,,,,,,,,
662,,,,,,,,,,,,,,,,
663,,,,,,,,,,,,,,,,
664,,,,,,,,,,,,,,,,
665,,,,,,,,,,,,,,,,
666,,,,,,,,,,,,,,,,
667,,,,,,,,,,,,,,,,
668,,,,,,,,,,,,,,,,
669,,,,,,,,,,,,,,,,
670,,,,,,,,,,,,,,,,
671,,,,,,,,,,,,,,,,
672,,,,,,,,,,,,,,,,
673,,,,,,,,,,,,,,,,
674,,,,,,,,,,,,,,,,
675,,,,,,,,,,,,,,,,
676,,,,,,,,,,,,,,,,
677,,,,,,,,,,,,,,,,
678,,,,,,,,,,,,,,,,
679,,,,,,,,,,,,,,,,
680,,,,,,,,,,,,,,,,
681,,,,,,,,,,,,,,,,
682,,,,,,,,,,,,,,,,
683,,,,,,,,,,,,,,,,
684,,,,,,,,,,,,,,,,
685,,,,,,,,,,,,,,,,
686,,,,,,,,,,,,,,,,
687,,,,,,,,,,,,,,,,
688,,,,,,,,,,,,,,,,
689,,,,,,,,,,,,,,,,
690,,,,,,,,,,,,,,,,
691,,,,,,,,,,,,,,,,
692,,,,,,,,,,,,,,,,
693,,,,,,,,,,,,,,,,
694,,,,,,,,,,,,,,,,
695,,,,,,,,,,,,,,,,
696,,,,,,,,,,,,,,,,
697,,,,,,,,,,,,,,,,
698,,,,,,,,,,,,,,,,
699,,,,,,,,,,,,,,,,
700,,,,,,,,,,,,,,,,
701,,,,,,,,,,,,,,,,
702,,,,,,,,,,,,,,,,
703,,,,,,,,,,,,,,,,
704,,,,,,,,,,,,,,,,
705,,,,,,,,,,,,,,,,
706,,,,,,,,,,,,,,,,
707,,,,,,,,,,,,,,,,
708,,,,,,,,,,,,,,,,
709,,,,,,,,,,,,,,,,
710,,,,,,,,,,,,,,,,
711,,,,,,,,,,,,,,,,
712,,,,,,,,,,,,,,,,
713,,,,,,,,,,,,,,,,
714,,,,,,,,,,,,,,,,
715,,,,,,,,,,,,,,,,
716,,,,,,,,,,,,,,,,
717,,,,,,,,,,,,,,,,
718,,,,,,,,,,,,,,,,
719,,,,,,,,,,,,,,,,
720,,,,,,,,,,,,,,,,
721,,,,,,,,,,,,,,,,
722,,,,,,,,,,,,,,,,
723,,,,,,,,,,,,,,,,
724,,,,,,,,,,,,,,,,
725,,,,,,,,,,,,,,,,
726,,,,,,,,,,,,,,,,
727,,,,,,,,,,,,,,,,
728,,,,,,,,,,,,,,,,
729,,,,,,,,,,,,,,,,
730,,22.0,6.0,,,,,11.0,,,,,,,,15.0
731,,20.0,17.0,,,,,17.0,,,,,,,,15.0
732,,9.0,8.0,,,,,9.0,,,,,,,,12.0
733,,22.0,15.0,,,,,14.0,,,,,,,,13.0
734,,22.0,12.0,,,,,14.0,,,,,,,,12.0
735,,10.0,8.0,,,,,10.0,,,,,,,,12.0
736,,20.0,16.0,,,,,12.0,,,,,,,,13.0
737,,7.0,14.0,,,,,16.0,,,,,,,,14.0
738,,10.0,13.0,,,,,15.0,,,,,,,,13.0
739,,21.0,13.0,,,,,13.0,,,,,,,,13.0
740,,10.0,9.0,,,,,14.0,,,,,,,,13.0
741,,9.0,8.0,,,,,15.0,,,,,,,,13.0
742,,22.0,12.0,,,,,13.0,,,,,,,,12.0
743,,3.0,11.0,,,,,12.0,,,,,,,,12.0
744,,11.0,12.0,,,,,14.0,,,,,,,,14.0
745,,11.0,14.0,,,,,12.0,,,,,,,,13.0
746,,19.0,13.0,,,,,8.0,,,,,,,,12.0
747,,9.0,9.0,,,,,10.0,,,,,,,,12.0
748,,22.0,9.0,,,,,13.0,,,,,,,,12.0
749,,10.0,12.0,,,,,11.0,,,,,,,,12.0
750,,21.0,18.0,,,,,23.0,,,,,,,,13.0
751,,22.0,12.0,,,,,20.0,,,,,,,,12.0
752,,10.0,11.0,,,,,11.0,,,,,,,,11.0
753,,9.0,11.0,,,,,13.0,,,,,,,,12.0
754,,22.0,13.0,,,,,13.0,,,,,,,,12.0
755,,11.0,9.0,,,,,10.0,,,,,,,,12.0
756,,9.0,15.0,,,,,16.0,,,,,,,,13.0
757,,4.0,15.0,,,,,16.0,,,,,,,,13.0
758,,9.0,10.0,,,,,10.0,,,,,,,,12.0
759,,10.0,14.0,,,,,23.0,,,,,,,,13.0
760,,21.0,12.0,,,,,13.0,,,,,,,,13.0
761,,21.0,15.0,,,,,14.0,,,,,,,,13.0
762,,22.0,9.0,,,,,14.0,,,,,,,,12.0
763,,2.0,11.0,,,,,11.0,,,,,,,,12.0
764,,1.0,9.0,,,,,11.0,,,,,,,,13.0
765,,7.0,10.0,,,,,10.0,,,,,,,,12.0
766,,,12.0,,,,,12.0,,,,,,,,12.0
767,,,6.0,,,,,14.0,,,,,,,,13.0
768,,,10.0,,,,,16.0,,,,,,,,12.0
769,,,13.0,,,,,14.0,,,,,,,,14.0
770,,,10.0,,,,,20.0,,,,,,,,12.0
771,,,13.0,,,,,12.0,,,,,,,,12.0
772,,11.0,12.0,,,,,12.0,,,,,,,,12.0
773,,9.0,8.0,,,,,9.0,,,,,,,,12.0
774,,8.0,10.0,,,,,14.0,,,,,,,,12.0
775,,11.0,15.0,,,,,11.0,,,,,,,,12.0
776,,9.0,9.0,,,,,10.0,,,,,,,,12.0
777,,23.0,8.0,,,,,23.0,,,,,,,,13.0
778,,1.0,12.0,,,,,14.0,,,,,,,,13.0
779,,11.0,13.0,,,,,11.0,,,,,,,,13.0
780,,8.0,15.0,,,,,12.0,,,,,,,,12.0
781,,23.0,13.0,,,,,11.0,,,,,,,,12.0
782,,10.0,18.0,,,,,8.0,,,,,,,,12.0
783,,3.0,8.0,,,,,7.0,,,,,,,,14.0
784,,1.0,9.0,,,,,15.0,,,,,,,,11.0
785,,23.0,13.0,,,,,14.0,,,,,,,,12.0
786,,9.0,13.0,,,,,11.0,,,,,,,,11.0
787,,9.0,9.0,,,,,9.0,,,,,,,,14.0
788,,23.0,10.0,,,,,15.0,,,,,,,,12.0
789,,9.0,12.0,,,,,13.0,,,,,,,,13.0
790,,22.0,12.0,,,,,14.0,,,,,,,,12.0
791,,1.0,8.0,9.0,,1.0,1.0,13.0,,,,,,,,11.0
792,,23.0,11.0,18.0,,1.0,1.0,23.0,,,,,,,,12.0
793,,9.0,9.0,10.0,,8.0,8.0,9.0,,,,,,,,13.0
794,,22.0,15.0,12.0,,6.0,6.0,12.0,,,,,,,,12.0
795,,22.0,17.0,13.0,,6.0,6.0,11.0,,,,,,,,13.0
796,,10.0,10.0,12.0,,7.0,10.0,12.0,,,,,,,,12.0
797,,8.0,11.0,11.0,,7.0,7.0,11.0,,,,,,,,12.0
798,,21.0,11.0,12.0,,7.0,7.0,13.0,,,,,,,,12.0
799,,1.0,11.0,12.0,,1.0,1.0,13.0,,,,,,,,12.0
800,,11.0,10.0,11.0,,7.0,11.0,13.0,,,,,,,,12.0
801,,10.0,10.0,11.0,,7.0,7.0,12.0,,,,,,,,13.0
802,,11.0,11.0,11.0,,6.0,11.0,13.0,,,,,,,,12.0
803,,10.0,8.0,10.0,,7.0,10.0,11.0,,,,,,,,11.0
804,,11.0,11.0,12.0,,6.0,10.0,10.0,,,,,,,,12.0
805,,3.0,10.0,11.0,,3.0,3.0,23.0,,,,,,,,13.0
806,,22.0,13.0,11.0,,6.0,8.0,15.0,,,,,,,,13.0
807,,11.0,11.0,12.0,,7.0,11.0,23.0,,,,,,,,12.0
808,,10.0,12.0,13.0,,6.0,10.0,16.0,,,,,,,,13.0
809,,22.0,12.0,13.0,,7.0,7.0,14.0,,,,,,,,12.0
810,,10.0,9.0,13.0,,7.0,10.0,14.0,,,,,,,,12.0
811,,12.0,10.0,12.0,,7.0,9.0,12.0,,,,,,,,13.0
812,,11.0,6.0,12.0,,6.0,11.0,11.0,,,,,,,,13.0
813,,23.0,10.0,11.0,,7.0,23.0,13.0,,,,,,,,12.0
814,,9.0,12.0,14.0,,6.0,9.0,14.0,,,,,,,,12.0
815,,10.0,16.0,17.0,,7.0,7.0,12.0,,,,,,,,12.0
816,,22.0,12.0,12.0,,7.0,7.0,11.0,,,,,,,,12.0
817,,10.0,6.0,10.0,,6.0,6.0,17.0,,,,,,,,13.0
818,,11.0,10.0,11.0,,6.0,6.0,16.0,,,,,,,,11.0
819,,11.0,10.0,11.0,,7.0,7.0,11.0,,,,,,,,11.0
820,,23.0,10.0,22.0,,2.0,2.0,13.0,,,,,,,,12.0
821,,11.0,11.0,12.0,,8.0,8.0,12.0,,,,,,,,12.0
822,,10.0,11.0,10.0,,7.0,10.0,10.0,,,,,,,,11.0
823,,11.0,9.0,11.0,,6.0,6.0,11.0,,,,,,,,12.0
824,,23.0,13.0,14.0,,7.0,7.0,15.0,,,,,,,,13.0
825,,10.0,14.0,10.0,,7.0,10.0,11.0,,,,,,,,12.0
826,,4.0,9.0,11.0,,6.0,6.0,9.0,,,,,,,,15.0
827,,22.0,12.0,12.0,,1.0,1.0,14.0,,,,,,,,12.0
828,,10.0,20.0,21.0,,7.0,10.0,10.0,,,,,,,,12.0
829,,9.0,10.0,12.0,,7.0,7.0,10.0,,,,,,,,13.0
830,,11.0,10.0,11.0,,7.0,11.0,13.0,,,,,,,,13.0
831,,11.0,10.0,11.0,,6.0,11.0,13.0,,,,,,,,13.0
832,,10.0,10.0,11.0,,7.0,10.0,11.0,,,,,,,,12.0
833,,23.0,8.0,9.0,,23.0,23.0,9.0,,,,,,,,14.0
834,,1.0,14.0,15.0,,1.0,1.0,15.0,,,,,,,,15.0
835,,12.0,11.0,15.0,,7.0,12.0,15.0,,,,,,,,13.0
836,,10.0,9.0,10.0,,7.0,7.0,11.0,,,,,,,,11.0
837,,7.0,6.0,14.0,,7.0,7.0,17.0,,,,,,,,13.0
838,,10.0,9.0,7.0,,7.0,7.0,16.0,,,,,,,,13.0
839,,10.0,13.0,14.0,,7.0,7.0,12.0,,,,,,,,13.0
840,,11.0,12.0,8.0,,7.0,8.0,17.0,,,,,,,,12.0
841,,23.0,9.0,14.0,,8.0,22.0,14.0,,,,,,,,13.0
842,,11.0,10.0,7.0,,7.0,11.0,14.0,,,,,,,,12.0
843,,8.0,10.0,11.0,,8.0,8.0,8.0,,,,,,,,13.0
844,,11.0,10.0,11.0,,7.0,8.0,11.0,,,,,,,,12.0
845,,10.0,9.0,10.0,,7.0,7.0,15.0,,,,,,,,13.0
846,,11.0,13.0,11.0,,7.0,7.0,14.0,,,,,,,,13.0
847,,2.0,6.0,7.0,,7.0,7.0,18.0,,,,,,,,12.0
848,,21.0,6.0,21.0,,22.0,22.0,23.0,,,,,,,,15.0
849,,12.0,18.0,15.0,,7.0,7.0,15.0,,,,,,,,14.0
850,,11.0,13.0,13.0,,7.0,7.0,13.0,,,,,,,,13.0
851,,7.0,11.0,12.0,,7.0,7.0,7.0,,,,,,,,13.0
852,,7.0,10.0,11.0,,7.0,7.0,11.0,,,,,,,,13.0
853,,7.0,15.0,16.0,,7.0,7.0,15.0,,,,,,,,13.0
854,,22.0,11.0,12.0,,2.0,22.0,14.0,,,,,,,,13.0
855,,22.0,13.0,14.0,,1.0,22.0,15.0,,,,,,,,13.0
856,,7.0,6.0,11.0,,7.0,7.0,14.0,,,,,,,,13.0
857,,7.0,11.0,12.0,,7.0,7.0,14.0,,,,,,,,13.0
858,,9.0,10.0,12.0,,7.0,9.0,9.0,,,,,,,,12.0
859,,10.0,9.0,10.0,,7.0,9.0,10.0,,,,,,,,12.0
860,,10.0,12.0,13.0,,7.0,7.0,13.0,,,,,,,,13.0
861,,22.0,10.0,14.0,,7.0,1.0,9.0,,,,,,,,13.0
862,,3.0,6.0,14.0,,3.0,3.0,13.0,,,,,,,,14.0
863,,22.0,14.0,12.0,,22.0,22.0,13.0,,,,,,,,13.0
864,,21.0,9.0,13.0,,7.0,7.0,15.0,,,,,,,,13.0
865,,8.0,14.0,14.0,,8.0,8.0,12.0,,,,,,,,14.0
866,,9.0,11.0,13.0,,7.0,22.0,15.0,,,,,,,,13.0
867,,23.0,7.0,11.0,,8.0,8.0,12.0,,,,,,,,14.0
868,,22.0,11.0,12.0,,21.0,21.0,13.0,,,,,,,,13.0
869,,22.0,11.0,12.0,,22.0,20.0,12.0,,,,,,,,13.0
870,,10.0,15.0,10.0,,10.0,10.0,10.0,,,,,,,,15.0
871,,21.0,15.0,22.0,,21.0,21.0,17.0,,,,,,,,14.0
872,,11.0,9.0,11.0,,7.0,11.0,11.0,,,,,,,,14.0
873,,8.0,10.0,11.0,,20.0,20.0,8.0,,,,,,,,14.0
874,,21.0,14.0,15.0,,8.0,22.0,16.0,,,,,,,,15.0
875,,22.0,11.0,12.0,,1.0,22.0,12.0,,,,,,,,14.0
876,,10.0,9.0,10.0,,22.0,10.0,11.0,,,,,,,,12.0
877,,21.0,14.0,21.0,,20.0,21.0,15.0,,,,,,,,14.0
878,,21.0,20.0,21.0,,21.0,21.0,16.0,,,,,,,,14.0
879,,11.0,7.0,11.0,,8.0,8.0,12.0,,,,,,,,13.0
880,,22.0,11.0,12.0,,8.0,22.0,16.0,,,,,,,,14.0
881,,21.0,11.0,12.0,,21.0,21.0,13.0,,,,,,,,14.0
882,,,,,,,,,,,,,,,,
883,,,,,,,,,,,,,,,,
884,,,,,,,,,,,,,,,,
885,,,,,,,,,,,,,,,,
886,,,,,,,,,,,,,,,,
887,,,,,,,,,,,,,,,,
888,,,,,,,,,,,,,,,,
889,,,,,,,,,,,,,,,,
890,,,,,,,,,,,,,,,,
891,,,,,,,,,,,,,,,,
892,,,,,,,,,,,,,,,,
893,,,,,,,,,,,,,,,,
894,,,,,,,,,,,,,,,,
895,,,,,,,,,,,,,,,,
896,,,,,,,,,,,,,,,,
897,,,,,,,,,,,,,,,,
898,,,,,,,,,,,,,,,,
899,,,,,,,,,,,,,,,,
900,,,,,,,,,,,,,,,,
901,,,,,,,,,,,,,,,,
902,,,,,,,,,,,,,,,,
903,,,,,,,,,,,,,,,,
904,,,,,,,,,,,,,,,,
905,,,,,,,,,,,,,,,,
906,,,,,,,,,,,,,,,,
907,,,,,,,,,,,,,,,,
908,,,,,,,,,,,,,,,,
909,,,,,,,,,,,,,,,,
910,,,,,,,,,,,,,,,,
911,,,,,,,,,,,,,,,,
912,,,,,,,,,,,,,,,,
913,,,,,,,,,,,,,,,,
914,,,,,,,,,,,,,,,,
915,,,,,,,,,,,,,,,,
916,,,,,,,,,,,,,,,,
917,,,,,,,,,,,,,,,,
918,,,,,,,,,,,,,,,,
919,,,,,,,,,,,,,,,,
920,,,,,,,,,,,,,,,,
921,,,,,,,,,,,,,,,,
922,,,,,,,,,,,,,,,,
923,,,,,,,,,,,,,,,,
924,,,,,,,,,,,,,,,,
925,,,,,,,,,,,,,,,,
926,,,,,,,,,,,,,,,,
927,,,,,,,,,,,,,,,,
928,,,,,,,,,,,,,,,,
929,,,,,,,,,,,,,,,,
930,,,,,,,,,,,,,,,,
931,,,,,,,,,,,,,,,,
932,,,,,,,,,,,,,,,,
933,,,,,,,,,,,,,,,,
934,,,,,,,,,,,,,,,,
935,,,,,,,,,,,,,,,,
936,,,,,,,,,,,,,,,,
937,,,,,,,,,,,,,,,,
938,,,,,,,,,,,,,,,,
939,,,,,,,,,,,,,,,,
940,,,,,,,,,,,,,,,,
941,,,,,,,,,,,,,,,,
942,,,,,,,,,,,,,,,,
943,,,,,,,,,,,,,,,,
944,,,,,,,,,,,,,,,,
945,,,,,,,,,,,,,,,,
946,,,,,,,,,,,,,,,,
947,,,,,,,,,,,,,,,,
948,,,,,,,,,,,,,,,,
949,,,,,,,,,,,,,,,,
950,,,,,,,,,,,,,,,,
951,,,,,,,,,,,,,,,,
952,,,,,,,,,,,,,,,,
953,,,,,,,,,,,,,,,,
954,,,,,,,,,,,,,,,,
955,,,,,,,,,,,,,,,,
956,,,,,,,,,,,,,,,,
957,,,,,,,,,,,,,,,,
958,,,,,,,,,,,,,,,,
959,,,,,,,,,,,,,,,,
960,,,,,,,,,,,,,,,,
961,,,,,,,,,,,,,,,,
962,,,,,,,,,,,,,,,,
963,,,,,,,,,,,,,,,,
964,,,,,,,,,,,,,,,,
965,,,,,,,,,,,,,,,,
966,,,,,,,,,,,,,,,,
967,,,,,,,,,,,,,,,,
968,,,,,,,,,,,,,,,,
969,,,,,,,,,,,,,,,,
970,,,,,,,,,,,,,,,,
971,,,,,,,,,,,,,,,,
972,,,,,,,,,,,,,,,,
973,,,,,,,,,,,,,,,,
974,,,,,,,,,,,,,,,,
975,,,,,,,,,,,,,,,,
976,,,,,,,,,,,,,,,,
977,,,,,,,,,,,,,,,,
978,,,,,,,,,,,,,,,,
979,,,,,,,,,,,,,,,,
980,,,,,,,,,,,,,,,,
981,,,,,,,,,,,,,,,,
982,,,,,,,,,,,,,,,,
983,,,,,,,,,,,,,,,,
984,,,,,,,,,,,,,,,,
985,,,,,,,,,,,,,,,,
986,,,,,,,,,,,,,,,,
987,,,,,,,,,,,,,,,,
988,,,,,,,,,,,,,,,,
989,,,,,,,,,,,,,,,,
990,,,,,,,,,,,,,,,,
991,,,,,,,,,,,,,,,,
992,,,,,,,,,,,,,,,,
993,,,,,,,,,,,,,,,,
994,,,,,,,,,,,,,,,,
995,,,,,,,,,,,,,,,,
996,,,,,,,,,,,,,,,,
997,,,,,,,,,,,,,,,,
998,,,,,,,,,,,,,,,,
999,,,,,,,,,,,,,,,,
1000,,,,,,,,,,,,,,,,
1001,,,,,,,,,,,,,,,,
1002,,,,,,,,,,,,,,,,
1003,,,,,,,,,,,,,,,,
1004,,,,,,,,,,,,,,,,
1005,,,,,,,,,,,,,,,,
1006,,,,,,,,,,,,,,,,
1007,,,,,,,,,,,,,,,,
1008,,,,,,,,,,,,,,,,
1009,,,,,,,,,,,,,,,,
1010,,,,,,,,,,,,,,,,
1011,,,,,,,,,,,,,,,,
1012,,,,,,,,,,,,,,,,
1013,,,,,,,,,,,,,,,,
1014,,,,,,,,,,,,,,,,
1015,,,,,,,,,,,,,,,,
1016,,,,,,,,,,,,,,,,
1017,,,,,,,,,,,,,,,,
1018,,,,,,,,,,,,,,,,
1019,,,,,,,,,,,,,,,,
1020,,,,,,,,,,,,,,,,
1021,,,,,,,,,,,,,,,,
1022,,,,,,,,,,,,,,,,
1023,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,
1025,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,
1027,,,,,,,,,,,,,,,,
1028,,,,,,,,,,,,,,,,
1029,,,,,,,,,,,,,,,,
1030,,,,,,,,,,,,,,,,
1031,,,,,,,,,,,,,,,,
1032,,,,,,,,,,,,,,,,
1033,,,,,,,,,,,,,,,,
1034,,,,,,,,,,,,,,,,
1035,,,,,,,,,,,,,,,,
1036,,,,,,,,,,,,,,,,
1037,,,,,,,,,,,,,,,,
1038,,,,,,,,,,,,,,,,
1039,,,,,,,,,,,,,,,,
1040,,,,,,,,,,,,,,,,
1041,,,,,,,,,,,,,,,,
1042,,,,,,,,,,,,,,,,
1043,,,,,,,,,,,,,,,,
1044,,,,,,,,,,,,,,,,
1045,,,,,,,,,,,,,,,,
1046,,,,,,,,,,,,,,,,
1047,,,,,,,,,,,,,,,,
1048,,,,,,,,,,,,,,,,
1049,,,,,,,,,,,,,,,,
1050,,,,,,,,,,,,,,,,
1051,,,,,,,,,,,,,,,,
1052,,,,,,,,,,,,,,,,
1053,,,,,,,,,,,,,,,,
1054,,,,,,,,,,,,,,,,
1055,,,,,,,,,,,,,,,,
1056,,,,,,,,,,,,,,,,
1057,,,,,,,,,,,,,,,,
1058,,,,,,,,,,,,,,,,
1059,,,,,,,,,,,,,,,,
1060,,,,,,,,,,,,,,,,
1061,,,,,,,,,,,,,,,,
1062,,,,,,,,,,,,,,,,
1063,,,,,,,,,,,,,,,,
1064,,,,,,,,,,,,,,,,
1065,,,,,,,,,,,,,,,,
1066,,,,,,,,,,,,,,,,
1067,,,,,,,,,,,,,,,,
1068,,,,,,,,,,,,,,,,
1069,,,,,,,,,,,,,,,,
1070,,,,,,,,,,,,,,,,
1071,,,,,,,,,,,,,,,,
1072,,,,,,,,,,,,,,,,
1073,,,,,,,,,,,,,,,,
1074,,,,,,,,,,,,,,,,
1075,,,,,,,,,,,,,,,,
1076,,,,,,,,,,,,,,,,
1077,,,,,,,,,,,,,,,,
1078,,,,,,,,,,,,,,,,
1079,,,,,,,,,,,,,,,,
1080,,,,,,,,,,,,,,,,
1081,,,,,,,,,,,,,,,,
1082,,,,,,,,,,,,,,,,
1083,,,,,,,,,,,,,,,,
1084,,,,,,,,,,,,,,,,
1085,,,,,,,,,,,,,,,,
1086,,,,,,,,,,,,,,,,
1087,,,,,,,,,,,,,,,,
1088,,,,,,,,,,,,,,,,
1089,,,,,,,,,,,,,,,,
1090,,,,,,,,,,,,,,,,
1091,,,,,,,,,,,,,,,,
1092,,,,,,,,,,,,,,,,
1093,,,,,,,,,,,,,,,,
1094,,,,,,,,,,,,,,,,
1095,,,,,,,,,,,,,,,,
1096,,1.0,14.0,15.0,,1.0,1.0,1.0,,,,,,,,15.0
1097,,10.0,9.0,13.0,,6.0,8.0,19.0,,,,,,,,14.0
1098,,9.0,14.0,9.0,,9.0,9.0,9.0,,,,,,,,14.0
1099,,23.0,10.0,11.0,,23.0,11.0,14.0,,,,,,,,14.0
1100,,21.0,18.0,12.0,,21.0,21.0,1.0,,,,,,,,14.0
1101,,8.0,12.0,13.0,,7.0,7.0,16.0,,,,,,,,14.0
1102,,7.0,13.0,10.0,,7.0,7.0,15.0,,,,,,,,13.0
1103,,21.0,8.0,11.0,,8.0,8.0,8.0,,,,,,,,12.0
1104,,7.0,12.0,11.0,,6.0,6.0,14.0,,,,,,,,11.0
1105,,10.0,16.0,12.0,,10.0,10.0,13.0,,,,,,,,15.0
1106,,1.0,14.0,16.0,,1.0,1.0,23.0,,,,,,,,13.0
1107,,3.0,19.0,9.0,,3.0,3.0,9.0,,,,,,,,13.0
1108,,10.0,13.0,6.0,,6.0,10.0,12.0,,,,,,,,12.0
1109,,22.0,7.0,14.0,,7.0,7.0,14.0,,,,,,,,13.0
1110,,10.0,13.0,10.0,,6.0,10.0,11.0,,,,,,,,12.0
1111,,7.0,13.0,15.0,,7.0,7.0,14.0,,,,,,,,13.0
1112,,22.0,12.0,14.0,,6.0,6.0,14.0,,,,,,,,13.0
1113,,9.0,12.0,13.0,,23.0,9.0,15.0,,,,,,,,13.0
1114,,22.0,9.0,12.0,,2.0,2.0,13.0,,,,,,,,12.0
1115,,7.0,13.0,14.0,,6.0,6.0,14.0,,,,,,,,13.0
1116,,7.0,18.0,14.0,,7.0,7.0,13.0,,,,,,,,12.0
1117,,11.0,12.0,13.0,,7.0,7.0,13.0,,,,,,,,13.0
1118,,8.0,7.0,8.0,,6.0,8.0,12.0,,,,,,,,13.0
1119,,21.0,9.0,10.0,,7.0,21.0,14.0,,,,,,,,13.0
1120,,22.0,11.0,13.0,,22.0,22.0,14.0,,,,,,,,12.0
1121,,1.0,10.0,14.0,,1.0,1.0,13.0,,,,,,,,11.0
1122,,8.0,12.0,13.0,,6.0,7.0,13.0,,,,,,,,12.0
